Year,HomeTeam,AwayTeam,FTR,1H,1D,1A,2H,2D,2A,3H,3D,3A,4H,4D,4A,5H,5D,5A,6H,6D,6A
12,Toulouse,Valenciennes,D,1.83,3.25,4.75,1.91,3.2,4.25,1.91,3.2,4.25,1.95,3.2,3.9,2,3,4.33,1.88,3.29,5.28
12,Brest,Bordeaux,D,3.75,3,2.15,3.6,2.95,2.2,3.6,2.95,2.2,3.25,3.15,2.2,3.4,3.1,2.25,4.02,3.19,2.16
12,Lorient,Lyon,D,2.8,3.1,2.6,2.8,3.1,2.55,2.8,3.1,2.55,2.85,3.2,2.4,3,3.2,2.4,2.89,3.14,2.79
12,Marseille,Paris SG,D,3,3.2,2.4,3.2,3.3,2.35,3.2,3.3,2.35,2.9,3.2,2.35,3,3.2,2.38,3.15,3.22,2.52
12,Bordeaux,Lille,D,2.25,3,3.5,2.15,3,3.7,2.15,3,3.7,2.3,3.1,3.1,2.1,3.1,3.75,2.18,3.3,3.81
12,Evian Thonon Gaillard,Toulouse,A,2.63,3.1,2.8,2.65,3,2.75,2.65,3,2.75,2.5,3.1,2.8,2.62,3.1,2.8,2.81,3.19,2.81
12,Nancy,Sochaux,D,1.91,3.2,4.33,2,2.95,4.33,2,2.95,4.33,2.1,3.2,3.4,2,3.2,4,1.96,3.28,4.75
12,Nice,St Etienne,D,2.8,3.1,2.6,2.7,3.1,2.65,2.7,3.1,2.65,2.4,3.15,2.9,2.75,3.1,2.62,3.03,3.26,2.57
12,Paris SG,Reims,H,1.2,6.5,13,1.2,6,14.5,1.2,6,14.5,1.25,5.4,10.5,1.22,6,13,1.21,6.89,17.99
12,Rennes,Montpellier,H,2.2,3.25,3.3,2.2,3.1,3.4,2.2,3.1,3.4,2.1,3.15,3.45,2.3,3.25,3.1,2.3,3.29,3.5
12,Valenciennes,Lorient,H,2.1,3.2,3.6,2.1,3.1,3.7,2.1,3.1,3.7,2.1,3.15,3.45,2.15,3.2,3.5,2.25,3.28,3.62
12,Ajaccio,Bastia,D,2.3,3.2,3.2,2.25,3.2,3.2,2.25,3.2,3.2,2.4,3.15,2.9,2.25,3.25,3.2,2.49,3.28,3.14
12,Lyon,Brest,H,1.33,5,9,1.33,4.6,9.75,1.33,4.6,9.75,1.4,4.3,7.5,1.36,4.5,9,1.36,4.95,11.65
12,Troyes,Marseille,H,5,3.5,1.73,5.25,3.4,1.7,5.25,3.4,1.7,4.25,3.45,1.8,5,3.5,1.73,5.82,3.72,1.71
12,St Etienne,Rennes,H,2.05,3.1,4,2.05,3.2,3.7,2.05,3.2,3.7,2.1,3.15,3.45,2.15,3.1,3.6,2.1,3.36,3.97
12,Lille,Valenciennes,H,1.57,3.6,6.5,1.62,3.6,5.75,1.62,3.6,5.75,1.6,3.5,5.3,1.57,3.75,6,1.65,3.82,6.37
12,Montpellier,Nice,H,1.7,3.5,5.25,1.65,3.5,5.5,1.65,3.5,5.5,1.77,3.4,4.5,1.67,3.5,5.5,1.72,3.81,5.49
12,Nancy,Paris SG,A,7.5,3.75,1.5,7.5,3.5,1.53,7.5,3.5,1.53,6.1,3.8,1.53,7,3.75,1.53,7.91,4.14,1.52
12,Reims,Troyes,D,1.75,3.4,5,1.8,3.4,4.5,1.8,3.4,4.5,1.8,3.4,4.35,1.8,3.4,4.75,1.87,3.57,4.77
12,Toulouse,Brest,H,1.5,3.75,7.5,1.53,3.7,6.75,1.53,3.7,6.75,1.55,3.7,6,1.5,3.75,7.5,1.51,3.85,9.77
12,Bastia,Bordeaux,H,2.8,3.1,2.6,2.75,3.2,2.55,2.75,3.2,2.55,2.8,3.1,2.5,2.8,3.2,2.5,2.75,3.2,2.87
12,Lorient,Ajaccio,D,1.75,3.4,5,1.7,3.5,5,1.7,3.5,5,1.7,3.5,4.85,1.73,3.5,5,1.77,3.71,5.22
12,Brest,Lorient,H,3.1,3.1,2.4,3.3,3.1,2.4,3.3,3.1,2.4,2.6,3.2,2.6,2.8,3.1,2.5,3.25,3.23,2.48
12,Evian Thonon Gaillard,Lille,A,3.6,3.2,2.1,3.4,3.2,2.15,3.4,3.2,2.15,3.45,3.15,2.1,3.5,3.2,2.15,3.63,3.27,2.25
12,Nice,Nancy,H,2,3.2,4,2,3.3,4.2,2,3.3,4.2,1.9,3.35,3.9,2,3.2,4,2.03,3.35,4.21
12,Paris SG,St Etienne,A,1.44,4.2,7.5,1.42,4.2,7.75,1.42,4.2,7.75,1.4,4.3,7.5,1.4,4.33,8.5,1.52,4.31,7.31
12,Rennes,Reims,H,1.62,3.6,6,1.6,3.6,6,1.6,3.6,6,1.6,3.6,5.6,1.67,3.5,5.5,1.6,3.85,6.96
12,Troyes,Montpellier,D,3.5,3.2,2.15,3.6,3.2,2.1,3.6,3.2,2.1,3.2,3.1,2.25,3.5,3.2,2.15,3.59,3.31,2.25
12,Valenciennes,Sochaux,H,1.57,3.75,6,1.62,3.7,5.5,1.62,3.7,5.5,1.65,3.5,5.3,1.57,3.75,6,1.67,3.99,5.71
12,Ajaccio,Marseille,A,3.6,3.2,2.1,3.5,3.25,2.1,3.5,3.25,2.1,3.75,3.2,2,3.75,3.1,2.1,3.82,3.23,2.2
12,Bordeaux,Toulouse,H,2.1,3.2,3.6,2.05,3.3,4,2.05,3.3,4,1.9,3.35,3.9,2,3.2,4,2.16,3.24,3.94
12,Lyon,Bastia,H,1.53,4,6,1.5,4.1,6.25,1.5,4.1,6.25,1.45,4,7,1.44,4.33,7,1.59,4.23,6.32
12,Sochaux,Evian Thonon Gaillard,H,2.5,3.2,2.88,2.4,3.2,3.2,2.4,3.2,3.2,2.3,3.2,3,2.4,3.1,3.1,2.54,3.13,3.2
12,Nancy,Rennes,A,3.25,3.1,2.3,3.2,3.2,2.4,3.2,3.2,2.4,2.9,3.15,2.4,3.1,3.1,2.4,3.39,3.22,2.41
12,Bastia,Valenciennes,A,2.3,3.4,3,2.3,3.5,3.1,2.3,3.5,3.1,2.3,3.2,3,2.3,3.4,3,2.39,3.59,3.04
12,Lille,Brest,H,1.33,4.75,10,1.35,4.5,9.25,1.35,4.5,9.25,1.4,4.3,7.5,1.36,4.5,9,1.36,4.86,12.22
12,Reims,Evian Thonon Gaillard,A,2.2,3.1,3.5,2.15,3.1,3.5,2.15,3.1,3.5,2.1,3.15,3.45,2.05,3.25,3.75,2.28,3.31,3.53
12,St Etienne,Troyes,H,1.4,4.33,8.5,1.4,4.33,8,1.4,4.33,8,1.45,4,7,1.4,4.33,8.5,1.38,4.85,10.66
12,Toulouse,Ajaccio,A,1.57,3.6,6.5,1.57,3.5,6.75,1.57,3.5,6.75,1.55,3.7,6,1.57,3.75,6,1.57,3.88,7.56
12,Lorient,Bordeaux,A,2.4,3.1,3.1,2.45,3.1,2.95,2.45,3.1,2.95,2.6,3.2,2.6,2.5,3.1,2.9,2.48,3.23,3.21
12,Marseille,Nice,D,1.4,4.33,8.5,1.44,4,8,1.44,4,8,1.4,4.3,7.5,1.36,4.5,9,1.47,4.29,9.06
12,Montpellier,Paris SG,D,3.25,3.25,2.25,3.3,3.2,2.35,3.3,3.2,2.35,3.4,3.2,2.1,3.25,3.2,2.25,3.27,3.27,2.44
12,Sochaux,Lyon,D,4.5,3.4,1.83,4.5,3.4,1.8,4.5,3.4,1.8,3.9,3.35,1.9,4.33,3.4,1.83,4.65,3.55,1.89
12,Lorient,Lille,H,3.1,3.1,2.4,3.3,3.2,2.35,3.3,3.2,2.35,3.1,3.1,2.3,3.2,3.1,2.3,3.16,3.37,2.43
12,Ajaccio,Sochaux,A,1.83,3.25,4.75,1.8,3.3,4.75,1.8,3.3,4.75,1.85,3.4,4.1,1.83,3.25,4.5,1.9,3.55,4.59
12,Brest,Bastia,H,2.5,3.1,2.9,2.5,3.2,2.8,2.5,3.2,2.8,2.4,3.2,2.85,2.38,3.2,3,2.51,3.2,3.18
12,Evian Thonon Gaillard,St Etienne,D,3.6,3.2,2.1,3.7,3.1,2.1,3.7,3.1,2.1,3.2,3.2,2.2,3.4,3.25,2.2,3.79,3.26,2.2
12,Paris SG,Rennes,A,1.55,3.8,6.5,1.55,3.9,6,1.55,3.9,6,1.55,3.7,6,1.53,4,6,1.59,4.06,6.65
12,Troyes,Nancy,D,2.38,3,3.25,2.3,3.1,3.2,2.3,3.1,3.2,2.2,3.2,3.2,2.3,3.1,3.2,2.47,3.16,3.27
12,Valenciennes,Montpellier,D,2.1,3.25,3.6,2.15,3.2,3.4,2.15,3.2,3.4,2.15,3.2,3.3,2.2,3.25,3.3,2.18,3.35,3.72
12,Bordeaux,Marseille,H,2.3,3.1,3.25,2.3,3.2,3.4,2.3,3.2,3.4,2.4,3.15,2.9,2.25,3.1,3.4,2.33,3.22,3.51
12,Lyon,Reims,H,1.4,4.33,8.5,1.4,4.33,8,1.4,4.33,8,1.4,4.3,7.5,1.4,4.33,8,1.39,4.86,9.93
12,Nice,Toulouse,H,2.63,3,2.88,2.8,3,2.85,2.8,3,2.85,2.65,3.05,2.65,2.75,3.1,2.62,2.78,3.11,2.91
12,St Etienne,Valenciennes,H,1.8,3.5,4.5,1.8,3.5,4.4,1.8,3.5,4.4,1.8,3.4,4.35,1.8,3.5,4.5,1.83,3.71,4.86
12,Bastia,Lorient,H,2.4,3.3,2.9,2.4,3.2,2.95,2.4,3.2,2.95,2.3,3.1,3.1,2.4,3.3,2.9,2.4,3.51,3.09
12,Nancy,Ajaccio,D,2.3,3.1,3.3,2.35,3.1,3.1,2.35,3.1,3.1,2.3,3.1,3.1,2.4,3.2,3,2.38,3.2,3.42
12,Paris SG,Troyes,H,1.18,6.5,15,1.19,6,15.5,1.19,6,15.5,1.2,5.8,13,1.22,5.5,15,1.19,7.52,19
12,Reims,Brest,D,2.1,3.1,3.75,2.05,3.1,3.9,2.05,3.1,3.9,2,3.2,3.75,2,3.2,4,2.19,3.15,4.05
12,Rennes,Evian Thonon Gaillard,A,1.67,3.6,5.5,1.67,3.4,5.75,1.67,3.4,5.75,1.6,3.6,5.6,1.62,3.75,5.5,1.7,3.7,5.97
12,Sochaux,Nice,A,2.38,3.1,3.1,2.45,3.1,2.95,2.45,3.1,2.95,2.4,3.15,2.9,2.38,3.2,3,2.63,3.16,3.05
12,Marseille,Lille,H,2.3,3.1,3.3,2.2,3.1,3.4,2.2,3.1,3.4,2.2,3.1,3.3,2.2,3.1,3.5,2.37,3.24,3.4
12,Montpellier,Bordeaux,H,2.4,3,3.2,2.3,3.1,3.2,2.3,3.1,3.2,2.4,3.15,2.9,2.5,3.1,2.9,2.47,3.21,3.24
12,Toulouse,Lyon,H,2.5,3.1,2.9,2.5,3.1,2.85,2.5,3.1,2.85,2.5,3.1,2.8,2.62,3.2,2.7,2.63,3.19,3.02
12,Marseille,Lyon,A,2.2,3.2,3.4,2.2,3.1,3.4,2.2,3.1,3.4,2.25,3.15,3.15,2.38,3.2,3,2.18,3.34,3.75
12,Ajaccio,St Etienne,D,3.1,3.1,2.4,3,3.1,2.4,3,3.1,2.4,2.9,3.15,2.4,3,3.2,2.38,3.17,3.21,2.51
12,Bordeaux,Sochaux,D,1.44,4.2,7.5,1.5,3.75,7.25,1.5,3.75,7.25,1.5,3.9,6.3,1.44,4,8,1.49,4.26,8.36
12,Evian Thonon Gaillard,Nancy,D,2.1,3.2,3.6,2,3.2,3.9,2,3.2,3.9,1.9,3.35,3.9,2.1,3.25,3.5,2.06,3.47,3.98
12,Lille,Bastia,D,1.4,4.5,8,1.45,4.2,7,1.45,4.2,7,1.45,4,7,1.44,4.33,7,1.43,4.75,8.64
12,Lyon,Montpellier,H,1.83,3.4,4.5,1.87,3.3,4.25,1.87,3.3,4.25,1.65,3.5,5.3,1.73,3.5,5,1.93,3.56,4.44
12,Nice,Paris SG,H,4.75,3.4,1.8,4.5,3.4,1.8,4.5,3.4,1.8,4.35,3.4,1.8,4.5,3.5,1.8,4.81,3.62,1.85
12,Valenciennes,Reims,H,1.62,3.75,5.5,1.6,3.7,5.75,1.6,3.7,5.75,1.65,3.5,5.3,1.67,3.5,5.5,1.62,3.96,6.43
12,Brest,Marseille,A,3.25,3.2,2.25,3.5,3.1,2.15,3.5,3.1,2.15,3.45,3.15,2.1,3.5,3.2,2.15,3.5,3.2,2.34
12,Lorient,Toulouse,H,2.4,3.2,3,2.4,3,3.1,2.4,3,3.1,2.45,3.15,2.83,2.4,3.2,3,2.4,3.28,3.28
12,Troyes,Rennes,A,3.6,3.2,2.1,3.5,3.1,2.15,3.5,3.1,2.15,3.1,3.1,2.3,3.2,3.2,2.25,3.84,3.31,2.16
12,Toulouse,Bastia,D,1.65,3.6,5.5,1.65,3.7,5.25,1.65,3.7,5.25,1.65,3.5,5.3,1.73,3.5,5,1.73,3.78,5.64
12,Montpellier,Ajaccio,H,1.62,3.6,6,1.65,3.4,6,1.65,3.4,6,1.7,3.5,4.85,1.7,3.6,5,1.66,3.81,6.21
12,Nancy,Valenciennes,D,2.8,3.1,2.6,2.9,3.1,2.5,2.9,3.1,2.5,2.8,3.1,2.5,2.88,3.1,2.5,2.92,3.21,2.71
12,Paris SG,Evian Thonon Gaillard,H,1.22,6,13,1.22,5.75,13,1.22,5.75,13,1.22,5.5,12,1.22,6,13,1.25,6.33,15.5
12,Rennes,Brest,D,1.62,3.5,6.5,1.62,3.4,6.25,1.62,3.4,6.25,1.6,3.6,5.6,1.62,3.75,5.5,1.65,3.82,6.43
12,Sochaux,Lille,D,4.2,3.2,1.95,4.25,3.25,1.9,4.25,3.25,1.9,3.75,3.2,2,4,3.2,2,4.37,3.43,1.98
12,Troyes,Nice,D,2.8,3,2.7,2.8,3,2.65,2.8,3,2.65,2.65,3.1,2.65,2.75,3.1,2.62,2.87,3.15,2.78
12,Marseille,Lorient,A,1.62,3.6,6,1.65,3.4,6,1.65,3.4,6,1.57,3.7,5.8,1.67,3.5,5.5,1.61,3.81,7.02
12,Reims,Bordeaux,D,3.4,3.1,2.25,3.4,3.1,2.2,3.4,3.1,2.2,3.2,3.1,2.25,3.4,3.1,2.25,3.65,3.3,2.22
12,St Etienne,Lyon,A,2.05,3.2,3.75,2.15,3.2,3.4,2.15,3.2,3.4,2.3,3.1,3.1,2.25,3.2,3.2,2.18,3.32,3.76
12,Lille,Toulouse,H,1.73,3.4,5.25,1.72,3.5,5,1.72,3.5,5,1.8,3.4,4.35,1.8,3.5,4.5,1.77,3.54,5.62
12,Nice,Rennes,H,2.3,3.1,3.25,2.35,3.1,3.1,2.35,3.1,3.1,2.4,3.15,2.9,2.3,3.2,3.1,2.4,3.31,3.26
12,Valenciennes,Paris SG,A,4.33,3.5,1.83,4.2,3.4,1.85,4.2,3.4,1.85,3.85,3.25,1.95,4.33,3.5,1.83,4.51,3.57,1.91
12,Ajaccio,Reims,H,1.8,3.3,4.75,1.8,3.3,4.75,1.8,3.3,4.75,1.85,3.4,4.1,1.91,3.1,4.5,1.81,3.52,5.26
