Year,HomeTeam,AwayTeam,FTR,1H,1D,1A,2H,2D,2A,3H,3D,3A,4H,4D,4A,5H,5D,5A,6H,6D,6A
17,Nantes,Caen,H,1.95,3.25,4.33,1.95,3.3,4.25,2,3.2,3.75,1.95,3.2,4.2,1.99,3.31,4.53,1.95,3.2,4.33
17,Troyes,Montpellier,A,2.8,3.2,2.7,2.65,3.1,2.85,2.5,3.1,2.8,2.65,3.1,2.65,2.83,3.14,2.83,2.7,3.1,2.7
17,Amiens,Marseille,A,4,3.2,2.05,4,3.3,2,3.45,3.15,2.1,3.8,3.3,2,4.09,3.47,2.03,3.8,3.2,2.05
17,Angers,Metz,A,1.5,4,7.5,1.5,4,7.25,1.65,3.5,5.3,1.5,4,6.5,1.53,4.24,7.46,1.53,3.75,7
17,Paris SG,Lyon,H,1.17,7.5,17,1.17,7.25,17.5,1.2,5.8,13,1.15,8,17,1.18,9,15,1.17,7,17
17,Rennes,Nice,A,2.3,3.2,3.3,2.35,3.25,3.2,2.5,3.1,2.8,2.3,3.2,3.1,2.36,3.45,3.21,2.4,3.1,3.1
17,Lille,Monaco,A,4.75,3.8,1.7,4.75,3.8,1.75,4.5,3.5,1.75,4.75,3.75,1.7,5.14,4.05,1.72,4.5,4,1.7
17,Nice,Angers,D,1.8,3.5,4.5,1.8,3.5,4.75,1.75,3.4,4.65,1.8,3.3,4.6,1.83,3.64,5.01,1.8,3.4,4.75
17,Bordeaux,Guingamp,H,1.73,3.5,5.5,1.75,3.6,5,1.6,3.6,5.6,1.75,3.5,4.6,1.79,3.76,4.95,1.73,3.5,5
17,Caen,Amiens,H,1.85,3.3,4.75,1.9,3.4,4.4,1.9,3.35,3.9,1.91,3.2,4.4,1.92,3.39,4.8,1.91,3.2,4.5
17,Lyon,Dijon,D,1.29,5.75,10,1.26,6.25,10.5,1.3,5,9,1.28,5.5,10,1.28,6.27,11.8,1.29,5.5,10
17,Metz,Troyes,A,2,3.3,4,2.15,3.2,3.7,2.1,3.15,3.45,2.15,3.25,3.5,2.18,3.42,3.65,2.1,3.3,3.6
17,Montpellier,Paris SG,D,17,7.5,1.17,15,6.25,1.22,13,5.8,1.2,15,6,1.22,16,6.85,1.22,17,7,1.17
17,Marseille,Toulouse,H,1.53,4.2,6.5,1.55,3.9,6.75,1.5,3.9,6.3,1.57,4,5.8,1.62,4.15,6,1.57,3.8,6
17,St Etienne,Rennes,D,2.05,3.2,4,2.05,3.25,3.9,2,3.2,3.75,2.1,3.2,3.6,2.16,3.36,3.79,2.1,3.1,3.8
17,Strasbourg,Nantes,A,2.55,3,3.1,2.55,3,3.1,2.6,3.2,2.6,2.55,2.9,3,2.77,2.97,3.06,2.62,3,2.9
17,Monaco,Montpellier,D,1.36,5,8.5,1.33,5,10,1.3,5,9,1.28,5.25,10,1.34,5.58,9.77,1.33,5,9
17,Dijon,Strasbourg,D,2.05,3.2,4,2.05,3.1,3.8,2.1,3.15,3.45,2.1,3.3,3.6,2.11,3.54,3.73,2.1,3.3,3.6
17,Guingamp,Toulouse,D,1.91,3.4,4.33,1.95,3.3,3.9,2.1,3.15,3.45,1.95,3.25,3.9,1.96,3.44,4.44,1.91,3.2,4.33
17,Nantes,Metz,H,1.67,3.5,6,1.6,3.6,6,1.6,3.6,5.6,1.67,3.5,5.75,1.7,3.71,5.96,1.65,3.5,6
17,Paris SG,Bordeaux,H,1.14,9,15,1.12,8.25,18.5,1.12,8,16,1.14,8,19,1.14,10.52,19,1.12,9,17
17,Rennes,Caen,A,1.91,3.25,4.5,1.91,3.3,4.1,2,3.2,3.75,1.91,3.3,4.2,1.93,3.4,4.66,1.95,3.4,4
17,Angers,Lyon,D,3.25,3.25,2.3,3.25,3.25,2.2,3.4,3.2,2.1,3.1,3.4,2.3,3.34,3.52,2.26,3.1,3.4,2.25
17,Nice,Marseille,A,2.38,3.4,3,2.3,3.2,3.1,2.4,3.2,2.85,2.35,3.4,2.9,2.38,3.5,3.13,2.2,3.4,3.2
17,Troyes,St Etienne,H,3.3,3.2,2.3,3.1,3.2,2.3,3.1,3.1,2.3,3.25,3.1,2.3,3.46,3.21,2.36,3.1,3.1,2.4
17,Lyon,Monaco,H,2.1,3.75,3.3,2.05,3.9,3.3,2.3,3.2,3,2.1,3.7,3.1,2.14,4.02,3.29,2.15,3.75,3
17,Caen,Angers,A,2.5,3.1,3.1,2.5,3.1,3.1,2.4,3.15,2.9,2.45,3,3,2.5,3.07,3.34,2.5,3,3.1
17,Dijon,Paris SG,A,21,9,1.13,18.5,9,1.13,16,8,1.12,29,9,1.11,26.28,9.54,1.13,17,8,1.14
17,Guingamp,Rennes,H,2.15,3.3,3.5,2.15,3.25,3.6,2.1,3.15,3.45,2.1,3.25,3.5,2.16,3.45,3.67,2.15,3.2,3.6
17,Lille,Troyes,D,1.55,3.8,6.5,1.55,4,6.5,1.6,3.6,5.6,1.6,3.75,5.8,1.6,4.02,6.76,1.57,3.75,6.5
17,St Etienne,Metz,H,1.53,4,7,1.5,4.33,6.75,1.5,3.9,6.3,1.5,4,6.5,1.58,4.06,6.81,1.5,4,7
17,Toulouse,Amiens,H,1.73,3.5,5,1.83,3.4,4.75,1.8,3.4,4.35,1.8,3.25,5,1.79,3.32,5.98,1.8,3.3,5
17,Bordeaux,Nantes,D,1.67,3.5,6,1.67,3.5,6,1.8,3.4,4.35,1.67,3.6,5.5,1.67,3.79,6.19,1.67,3.6,5.5
17,Montpellier,Nice,H,2.4,3.2,3.1,2.45,3.1,3.1,2.5,3.2,2.7,2.4,3.1,3,2.51,3.27,3.12,2.5,3.1,3
17,Strasbourg,Marseille,D,4.2,3.4,1.91,3.9,3.4,2,3.6,3.3,2,3.5,3.5,2,3.84,3.57,2.06,3.75,3.6,1.95
17,St Etienne,Montpellier,A,2.14,3.25,3.6,2.2,3.1,3.7,2.2,3.1,3.3,2.2,3,3.5,2.22,3.18,3.92,2.15,3,3.75
17,Amiens,Bordeaux,H,5.5,3.79,1.64,5.5,3.8,1.65,4.1,3.4,1.85,5.75,3.6,1.61,5.88,3.88,1.67,5.5,3.5,1.67
17,Angers,Toulouse,A,2,3.39,4,2,3.25,4.2,2.1,3.15,3.45,2,3.2,4,2.01,3.31,4.43,2,3.2,4
17,Metz,Dijon,A,2.75,3.29,2.62,2.6,3.3,2.75,2.4,3.2,2.85,2.62,3.25,2.65,2.84,3.25,2.74,2.7,3.1,2.7
17,Monaco,Caen,H,1.33,5,10,1.33,5.25,9.25,1.4,4.3,7.5,1.33,5,9,1.37,5.25,9.55,1.33,4.8,9
17,Nantes,Guingamp,H,2.1,3.29,3.75,2.1,3.25,3.75,2,3.2,3.75,2.15,3.1,3.6,2.18,3.15,4.03,2.15,3.2,3.5
17,Rennes,Lille,H,2.14,3.29,3.5,2.2,3.2,3.5,2.3,3.1,3.1,2.15,3.2,3.4,2.25,3.28,3.62,2.2,3.2,3.4
17,Marseille,Paris SG,D,6.5,5,1.44,7,5,1.42,7,4.5,1.45,6.5,4.8,1.4,7.55,5.54,1.4,6,4.8,1.44
17,Nice,Strasbourg,A,1.57,4,6,1.57,4.2,5.75,1.55,3.7,6,1.6,3.9,5.5,1.61,4.28,5.84,1.6,3.6,6
17,Troyes,Lyon,A,5,4,1.66,5.5,3.75,1.67,4.85,3.5,1.7,4.8,4,1.67,5.77,4.09,1.65,5.5,3.5,1.67
17,Paris SG,Nice,H,1.14,9,17,1.15,8.5,15.5,1.2,6,13,1.14,8.5,21,1.16,9.7,18,1.14,8.5,15
17,Bordeaux,Monaco,A,2.5,3.39,2.79,2.6,3.5,2.65,2.6,3.2,2.6,2.5,3.4,2.65,2.58,3.55,2.83,2.6,3.3,2.7
17,Caen,Troyes,H,1.66,3.6,5.75,1.7,3.7,5.25,1.75,3.4,4.65,1.67,3.5,5.5,1.68,3.53,6.67,1.67,3.6,5.5
17,Dijon,Nantes,H,2.6,3.1,2.89,2.65,3.1,2.85,2.6,3.2,2.6,2.6,3,2.8,2.66,3.17,3,2.62,3,2.9
17,Guingamp,Amiens,D,1.66,3.5,6,1.65,3.6,6,1.75,3.4,4.65,1.67,3.6,5.5,1.67,3.78,6.24,1.67,3.6,5.5
17,Montpellier,Rennes,A,2.04,3.1,4.09,2.05,3.2,4,1.9,3.35,3.9,2,3.1,4,2,3.19,4.72,2,3.1,4.2
17,Strasbourg,Angers,D,2.7,3.1,2.79,2.6,3.1,2.95,2.4,3.15,2.9,2.6,3.1,2.8,2.76,3.16,2.89,2.6,3.1,2.8
17,Lille,Marseille,A,3.39,3.25,2.25,3.3,3.4,2.2,3.2,3.2,2.2,3.2,3.4,2.2,3.36,3.62,2.22,3.2,3.3,2.25
17,Lyon,Metz,H,1.18,7.5,15,1.18,7.5,15,1.22,5.5,12,1.18,7,15,1.21,8.14,13.13,1.17,7.5,15
17,Toulouse,St Etienne,D,2.2,3.1,3.6,2.3,3.2,3.3,2.3,3.1,3.1,2.2,3.1,3.5,2.26,3.2,3.69,2.25,3.1,3.4
17,Rennes,Bordeaux,H,3.25,3.25,2.29,3.4,3.1,2.3,2.8,3.1,2.5,3.25,3.1,2.3,3.37,3.27,2.36,3.3,3.2,2.25
17,Angers,Paris SG,A,15,7,1.19,14.5,6.75,1.2,13,6,1.2,13,6,1.22,13.5,6.65,1.25,13,6.5,1.2
17,Monaco,Guingamp,H,1.44,4.75,7,1.4,5,7.5,1.4,4.3,7.5,1.44,4.5,7,1.46,5.06,7.05,1.44,4.5,7
17,Montpellier,Amiens,D,1.75,3.39,5.5,1.8,3.2,5.5,1.8,3.4,4.4,1.8,3.25,5,1.79,3.28,6.2,1.8,3.1,5.5
17,Nantes,Toulouse,H,2,3.1,4.33,1.91,3.2,4.6,2.1,3.1,3.6,2,3,4.2,2.04,3.02,4.91,2,3,4.5
17,Troyes,Strasbourg,H,2.75,3.29,2.62,2.75,3.2,2.7,2.9,3.15,2.4,2.7,3.25,2.6,2.76,3.4,2.71,2.7,3.1,2.7
17,Marseille,Caen,H,1.53,4,7,1.45,4.4,7.25,1.5,3.9,6.3,1.5,4.2,6.5,1.5,4.42,7.66,1.5,4,7
17,Metz,Lille,A,3.29,3.2,2.29,3.2,3.25,2.35,2.9,3.15,2.4,3.1,3.1,2.35,3.18,3.27,2.47,3,3.2,2.4
17,Nice,Dijon,H,1.72,3.6,5.25,1.75,3.75,4.75,1.8,3.4,4.4,1.75,3.6,4.6,1.76,3.83,5.09,1.73,3.6,5
17,St Etienne,Lyon,A,4.2,3.39,1.95,4.1,3.5,1.91,4,3.3,1.9,3.7,3.6,1.95,3.89,3.79,1.98,4,3.5,1.91
17,Amiens,Monaco,D,5.25,3.79,1.66,5,3.8,1.7,5.6,3.6,1.6,5,3.75,1.67,5.6,3.99,1.69,5,4,1.65
17,Lille,St Etienne,H,2.1,3.25,3.75,2.1,3.2,3.8,2.2,3.1,3.3,2.1,3.2,3.75,2.17,3.26,3.96,2.15,3.2,3.6
17,Dijon,Troyes,H,1.9,3.39,4.33,1.85,3.5,4.5,1.85,3.4,4.1,1.91,3.4,4,1.93,3.52,4.48,1.91,3.4,4.2
17,Guingamp,Angers,D,2.29,3.2,3.29,2.25,3.3,3.3,2.2,3.1,3.3,2.25,3.2,3.2,2.31,3.47,3.3,2.3,3.2,3.2
17,Paris SG,Nantes,H,1.11,10,21,1.09,10,29,1.1,8,20,1.09,11,34,1.11,11.76,23.49,1.11,9,26
17,Strasbourg,Rennes,H,2.29,3.2,3.29,2.25,3.2,3.4,2.4,3.15,2.9,2.2,3.1,3.4,2.27,3.27,3.58,2.3,3.2,3.2
17,Toulouse,Metz,D,1.72,3.6,5.25,1.72,3.5,5.5,1.65,3.5,5.3,1.73,3.5,5.2,1.73,3.72,5.61,1.73,3.5,5
17,Bordeaux,Marseille,D,2.29,3.39,3.1,2.35,3.2,3.2,2.3,3.1,3.1,2.3,3.4,3,2.38,3.41,3.22,2.3,3.2,3.2
17,Caen,Nice,D,2.6,3.1,2.89,2.65,3,2.95,2.6,3.2,2.6,2.6,3.1,2.8,2.66,3.19,2.98,2.7,3.1,2.7
17,Lyon,Montpellier,D,1.39,4.5,9,1.36,4.75,9.25,1.35,4.7,7.9,1.4,4.6,7.5,1.39,5.09,9.02,1.4,4.33,9
17,Amiens,Lille,H,2.7,3.1,2.7,3,3,2.6,2.6,3.2,2.6,3,3,2.5,2.88,3.22,2.76,2.88,3,2.6
17,St Etienne,Strasbourg,D,2,3.5,3.75,1.91,3.5,4.1,1.9,3.3,4,1.95,3.4,3.9,1.98,3.56,4.26,1.91,3.5,4
17,Caen,Bordeaux,H,3.39,3.1,2.29,3.25,3.2,2.3,2.9,3.15,2.4,3.3,3.1,2.3,3.38,3.24,2.38,3.2,3.1,2.3
17,Dijon,Toulouse,H,2.25,3.2,3.39,2.3,3.1,3.4,2.3,3.1,3.1,2.25,3.1,3.3,2.35,3.23,3.44,2.25,3.2,3.3
17,Metz,Amiens,A,2.37,3.2,3.2,2.4,3.1,3.25,2.5,3.1,2.8,2.4,3.1,3.1,2.45,3.16,3.33,2.5,3.1,2.9
17,Montpellier,Lille,H,2.14,3.2,3.7,2.2,3.2,3.5,2.2,3.1,3.3,2.15,3.1,3.6,2.15,3.22,4.02,2.2,3.1,3.5
17,Rennes,Nantes,H,2.39,3.1,3.2,2.4,3.1,3.25,2.3,3.1,3.1,2.35,3,3.3,2.57,2.99,3.31,2.5,3.1,2.9
17,Troyes,Angers,H,3.2,3.2,2.37,3.2,3.1,2.4,2.6,3.2,2.6,3.1,3.2,2.35,3.17,3.32,2.45,3,3.25,2.38
17,Marseille,Guingamp,H,1.5,4.33,6.5,1.53,4.33,6,1.5,3.9,6.3,1.5,4.2,6,1.53,4.47,6.78,1.57,3.75,6
17,Monaco,Paris SG,A,5.25,4.75,1.53,5.25,4.6,1.55,6,3.7,1.55,5,4.4,1.57,5.67,4.7,1.57,6,3.75,1.57
17,Nice,Lyon,A,3.29,3.39,2.2,3.2,3.5,2.2,3.2,3.2,2.2,3.1,3.6,2.15,3.18,3.74,2.26,3.1,3.6,2.2
17,Amiens,Dijon,H,2.37,3.1,3.25,2.35,3.1,3.3,2.2,3.1,3.3,2.35,3.1,3.2,2.41,3.26,3.34,2.3,3.2,3.2
17,Bordeaux,St Etienne,H,1.83,3.39,4.75,1.8,3.4,5,1.8,3.4,4.35,1.8,3.4,4.8,1.81,3.54,5.45,1.8,3.3,5
17,Strasbourg,Caen,D,1.95,3.25,4.2,2.05,3.25,3.9,2.1,3.15,3.45,2,3.3,3.75,2.06,3.5,4,2.05,3.4,3.6
17,Angers,Rennes,A,2.1,3.2,3.79,2.1,3.25,3.75,2.2,3.1,3.3,2.05,3.2,3.7,2.09,3.25,4.14,2.1,3.25,3.6
17,Guingamp,Montpellier,D,2.39,3.1,3.25,2.45,3.2,3,2.3,3.1,3.1,2.45,3,3.1,2.51,3.12,3.27,2.5,3.1,3
17,Lyon,Lille,A,1.33,5,10,1.33,5.25,9.25,1.4,4.3,7.5,1.33,5.2,9,1.32,6.1,9.81,1.3,5,10
17,Metz,Marseille,A,6.5,4.33,1.5,6.25,4.4,1.5,6.3,3.9,1.5,6,4.2,1.53,6.23,4.7,1.53,6.5,4.2,1.5
17,Nantes,Monaco,H,3.75,3.39,2.04,3.75,3.5,2,3.45,3.15,2.1,3.8,3.3,2,3.94,3.5,2.06,3.6,3.4,2.05
17,Paris SG,Troyes,H,1.04,17,34,1.04,15.5,41,1.05,11,25,1.05,17,61,,,,1.04,17,51
17,Toulouse,Nice,A,2.62,3,2.89,2.65,3,2.95,2.6,3.2,2.6,2.6,3,2.8,2.69,3.1,3.03,2.62,3,2.9
17,Dijon,Bordeaux,H,3.1,3.1,2.5,3,3.25,2.45,2.8,3.1,2.5,2.9,3.1,2.5,3.05,3.3,2.57,3,3.1,2.5
17,Lille,Toulouse,H,2.04,3.29,3.89,2,3.3,4,2,3.2,3.75,2.05,3.2,3.8,2.09,3.23,4.19,2.05,3.2,3.8
17,Monaco,Angers,H,1.39,4.75,8,1.4,4.75,7.75,1.4,4.3,7.5,1.4,4.75,7.5,1.39,5.32,8.4,1.4,4.8,7
17,Nice,Metz,H,1.44,4,8.5,1.44,4.2,8.5,1.45,4,7,1.44,4.33,7.5,1.44,4.7,8.53,1.44,4,8.5
17,Rennes,Amiens,H,2,3,4.75,2,3.1,4.33,2.05,3.2,3.6,2,3.1,4,1.99,3.08,5.05,2.05,3.1,4
17,Strasbourg,Paris SG,H,15,8,1.16,14,7.5,1.18,14,6.5,1.17,17,7,1.18,15.25,8.26,1.19,15,6,1.2
17,Troyes,Guingamp,A,2.62,3.1,2.89,2.65,3.2,2.8,2.5,3.1,2.8,2.6,3.1,2.75,2.69,3.26,2.88,2.62,3.1,2.75
17,Caen,Lyon,A,4.33,3.6,1.85,4.4,3.6,1.83,4.35,3.4,1.8,4.25,3.6,1.8,4.71,3.81,1.82,4.33,3.5,1.83
17,Montpellier,Marseille,D,3.39,3.29,2.2,3.5,3.3,2.15,3.3,3.1,2.2,3.2,3.2,2.25,3.31,3.39,2.33,3.2,3.1,2.3
17,St Etienne,Nantes,D,2.29,3,3.6,2.3,3,3.6,2.3,3.1,3.1,2.3,2.9,3.4,2.38,3,3.67,2.38,3,3.2
17,Bordeaux,Strasbourg,A,1.64,3.75,5.75,1.7,3.8,5,1.75,3.4,4.7,1.66,3.7,5.2,1.7,3.96,5.41,1.67,3.8,5
17,Angers,Montpellier,D,2.39,3.1,3.25,2.4,3.1,3.2,2.8,3.1,2.5,2.5,3,3,2.57,3.11,3.18,2.45,3,3.1
17,Guingamp,Dijon,H,2.1,3.29,3.75,2.1,3.2,3.8,2.1,3.15,3.45,2.1,3.3,3.5,2.12,3.31,3.9,2.05,3.4,3.6
17,Metz,Rennes,D,3.7,3,2.25,3.5,3.2,2.2,3.2,3.2,2.2,3.5,3.1,2.2,3.77,3.18,2.24,3.3,3.1,2.3
17,Monaco,Troyes,H,1.3,5.5,10,1.3,5.5,10.5,1.35,4.7,8,1.33,5.2,9.5,1.32,5.72,10.56,1.33,5,9
17,Paris SG,Lille,H,1.12,9,21,1.12,9.75,19.5,1.17,6.5,14,1.11,9.5,23,1.13,11.2,18.45,1.14,8.5,15
17,Toulouse,Caen,H,2.25,2.89,3.79,2.15,3.1,3.75,2.1,3.15,3.5,2.25,3,3.5,2.28,3.12,3.78,2.2,3.1,3.5
17,Amiens,Lyon,A,5.5,4,1.61,5.75,4,1.6,4.9,3.5,1.7,5,3.9,1.66,5.31,4.05,1.69,5,4.2,1.62
17,Marseille,St Etienne,H,1.5,4.2,7,1.53,4.25,6.25,1.5,4,6.3,1.53,4.25,6,1.55,4.43,6.57,1.6,4.2,5
17,Nantes,Nice,A,2.1,3.1,3.89,2.1,3.25,3.8,2.1,3.15,3.5,2.2,3.1,3.6,2.21,3.2,3.85,2.15,3.1,3.6
