Year,HomeTeam,AwayTeam,FTR,1H,1D,1A,2H,2D,2A,3H,3D,3A,4H,4D,4A,5H,5D,5A,6H,6D,6A
11,Nancy,St Etienne,H,2.8,3.1,2.6,2.65,3.1,2.7,2.6,3.2,2.6,2.7,3.1,2.5,2.5,3,2.6,2.65,3.2,2.6
11,Nice,Evian Thonon Gaillard,D,2,3.3,3.75,1.95,3.3,3.9,2,3.2,3.75,2,3.2,3.4,1.91,3.1,3.6,2,3.25,3.75
11,Paris SG,Rennes,H,1.57,3.8,6,1.57,3.9,5.75,1.57,3.75,5.75,1.57,3.6,5.4,1.57,3.5,5,1.571,3.8,5.75
11,Auxerre,Montpellier,A,7,3.75,1.53,5.75,3.9,1.56,5.75,3.75,1.57,5.7,3.4,1.55,5.5,4,1.44,6.25,3.75,1.55
11,Evian Thonon Gaillard,Brest,A,2.5,3.25,2.8,2.6,3.1,2.75,2.5,3.25,2.75,2.6,3.1,2.6,2.5,3.25,2.38,2.6,3.2,2.65
11,Lille,Nancy,H,1.33,4.75,9.5,1.38,4.6,7.75,1.35,4.5,8.5,1.37,4.4,7.3,1.4,4,6.5,1.35,4.75,8.5
11,Lorient,Paris SG,A,4.5,3.75,1.75,4.25,3.8,1.75,4.33,3.6,1.75,4.4,3.5,1.7,4.5,3.75,1.57,4.5,3.75,1.73
11,Lyon,Nice,A,1.8,3.5,4.5,1.8,3.5,4.4,1.8,3.4,4.5,1.8,3.4,4,1.83,3.3,3.6,1.8,3.5,4.33
11,Rennes,Dijon,H,1.73,3.6,4.75,1.72,3.7,4.6,1.75,3.6,4.33,1.75,3.5,4,1.73,3.4,4,1.75,3.6,4.5
11,Sochaux,Marseille,H,2.2,3.2,3.4,2.15,3.3,3.3,2.1,3.2,3.5,2,3.3,3.3,1.8,3.25,3.75,2.1,3.2,3.5
11,St Etienne,Bordeaux,A,2.4,3.3,2.9,2.45,3.1,2.95,2.5,3.2,2.8,2.4,3.2,2.7,2.4,3,2.62,2.55,3.25,2.7
11,Toulouse,Ajaccio,A,2.3,3.25,3.1,2.25,3.3,3.1,2.35,3.2,3,2.4,3.2,2.7,2.38,3.2,2.6,2.4,3.25,2.88
11,Valenciennes,Caen,H,2.1,3.2,3.6,2.15,3.1,3.5,2.2,3.2,3.25,2,3.2,3.4,2.2,3.25,2.75,2.1,3.25,3.5
