Year,HomeTeam,AwayTeam,FTR,1H,1D,1A,2H,2D,2A,3H,3D,3A,4H,4D,4A,5H,5D,5A,6H,6D,6A
14,Montpellier,Metz,H,1.85,3.5,4.2,1.87,3.5,4.6,1.9,3.35,3.9,1.75,3.4,5,1.92,3.37,4.82,1.91,3.2,4.33
14,Nice,Bordeaux,A,3.2,3.2,2.3,3,3.2,2.55,2.6,3.2,2.6,3.1,3.1,2.37,3.37,3.21,2.4,3.1,3.1,2.4
14,Reims,Caen,A,2.38,3.25,3,2.6,3.2,2.95,2.3,3.1,3.1,2.3,3.2,3.1,2.47,3.29,3.17,2.5,3.2,2.8
14,Lyon,Lens,A,1.44,4.33,7,1.53,4.2,6.75,1.55,3.7,6,1.44,4.2,7.5,1.53,4.09,7.74,1.53,3.75,7
14,Nantes,Monaco,A,3.5,3.3,2.1,3.2,3.2,2.25,3.4,3.2,2.1,3.5,3.2,2.15,3.74,3.23,2.23,3.3,3.2,2.25
14,St Etienne,Rennes,D,1.73,3.3,5.5,1.72,3.6,5.5,1.7,3.5,4.85,1.75,3.4,5,1.72,3.59,6.01,1.75,3.25,5.5
14,Marseille,Nice,H,1.5,4,7,1.57,3.75,7.25,1.55,3.7,6,1.53,4,6,1.55,4.12,7.65,1.5,4,7
14,Caen,Rennes,A,2.63,3.1,2.75,2.8,2.95,2.7,2.65,3.1,2.65,2.75,3.1,2.62,2.72,3.16,2.93,2.75,3,2.75
14,Lens,Reims,H,2.1,3.2,3.6,2.15,3.1,3.5,2,3.2,3.75,2.2,3.1,3.5,2.18,3.27,3.84,2.15,3.2,3.6
14,Lorient,Guingamp,H,2.1,3.2,3.6,2.2,3.2,3.7,2.1,3.2,3.4,2,3.2,3.9,2.17,3.13,4.1,2.15,3,3.75
14,Monaco,Lille,D,1.95,3.2,4.2,2.05,3.3,4,1.9,3.35,3.9,2,3.2,4,1.98,3.35,4.6,2,3.1,4.2
14,Nantes,Montpellier,H,2.25,3.1,3.4,2.3,3.2,3.4,2.3,3.1,3.1,2.3,3.1,3.25,2.36,3.04,3.68,2.2,3.1,3.5
14,Toulouse,Evian Thonon Gaillard,H,1.75,3.4,5,1.8,3.6,4.25,1.7,3.5,4.85,1.75,3.4,5,1.8,3.61,5.18,1.8,3.4,4.75
14,Bordeaux,Bastia,D,1.62,3.6,6,1.67,3.6,6,1.55,3.7,6,1.6,3.75,6,1.63,3.76,6.79,1.6,3.75,6
14,Metz,Lyon,H,2.8,3.1,2.6,2.6,3.25,2.65,2.9,3.15,2.4,2.87,3.2,2.5,2.91,3.11,2.77,2.9,3,2.6
14,Paris SG,St Etienne,H,1.53,3.8,6.5,1.53,3.7,6.75,1.5,3.9,6.3,1.45,4.2,7,1.52,4.22,7.81,1.44,4.33,7
14,Lyon,Monaco,H,2.5,3.1,2.9,2.65,3,3,2.5,3.15,2.75,2.6,3.1,2.8,2.66,3.15,3.05,2.45,3.1,3
14,Bastia,Lens,D,1.95,3.2,4.2,2.15,3.3,3.7,2,3.25,3.65,1.9,3.25,4.33,2.1,3.3,4.07,2.1,3.1,3.8
14,Montpellier,Lorient,H,2.05,3.1,3.9,2.25,3.2,3.5,2,3.2,3.75,2.1,3.1,3.6,2.13,3.18,4.14,2.15,3,3.8
14,Nice,Metz,H,2.25,3.1,3.4,2.3,3.1,3.2,2.25,3.15,3.15,2.2,3.2,3.4,2.28,3.11,3.77,2.3,3,3.4
14,Reims,Toulouse,H,2.88,3.3,2.4,2.85,3,2.6,2.6,3.2,2.6,2.87,3.2,2.5,3.16,3.13,2.57,2.9,3,2.6
14,Rennes,Paris SG,D,7,4,1.5,6.75,4.2,1.53,6.3,3.9,1.5,7,4,1.5,7.28,4.37,1.52,7,4,1.5
14,St Etienne,Caen,H,1.65,3.6,5.5,1.72,3.75,5.25,1.6,3.6,5.6,1.61,3.75,5.5,1.68,3.79,6.01,1.7,3.4,5.5
14,Evian Thonon Gaillard,Marseille,A,3.8,3.1,2.1,3.2,3.2,2.25,3.45,3.15,2.1,3.5,3.1,2.2,3.8,3.32,2.17,3.3,3.3,2.2
14,Guingamp,Bordeaux,H,2.75,2.88,2.8,2.85,2.95,2.85,2.6,3.2,2.6,2.75,3.1,2.6,2.85,3.04,2.9,2.75,2.9,2.8
14,Lille,Nantes,H,1.73,3.4,5.25,1.78,3.25,5.75,1.7,3.5,4.85,1.66,3.5,5.5,1.79,3.43,5.77,1.75,3.25,5.5
14,Bordeaux,Evian Thonon Gaillard,H,1.53,3.8,6.5,1.57,4.2,6,1.5,3.9,6.3,1.53,3.75,7,1.56,4.2,7.2,1.53,4,6
14,Lorient,Reims,A,1.75,3.4,5,1.83,3.4,5,1.85,3.4,4.1,1.75,3.4,5,1.76,3.61,5.51,1.8,3.2,5
14,Marseille,Rennes,H,1.57,3.75,6,1.72,3.4,6.25,1.65,3.5,5.3,1.66,3.5,5.5,1.6,3.99,6.7,1.67,3.5,5.5
14,Metz,Bastia,H,2.2,3.2,3.4,2.25,3,3.4,2.1,3.15,3.45,2.25,3.1,3.4,2.18,3.17,3.99,2.25,3.1,3.4
14,Nantes,Nice,H,1.83,3.25,4.75,1.91,3.4,4.5,1.9,3.35,3.9,1.85,3.3,4.5,1.84,3.41,5.32,1.85,3.3,4.5
14,Toulouse,Caen,D,2.25,3.1,3.4,2.35,3.1,3.4,2.2,3.1,3.3,2.15,3.2,3.5,2.35,3.05,3.64,2.3,3,3.4
14,Lens,St Etienne,A,3.4,3.25,2.15,3.2,3.1,2.3,3.4,3.2,2.1,3.6,3.2,2.1,3.83,3.12,2.26,3.4,3,2.3
14,Lille,Montpellier,D,1.8,3.4,4.75,1.83,3.2,4.75,1.8,3.4,4.35,1.75,3.4,5,1.81,3.36,5.66,1.83,3.2,5
14,Monaco,Guingamp,H,1.57,3.7,6.5,1.62,3.75,5.5,1.65,3.5,5.3,1.61,3.6,6,1.58,3.97,7.08,1.62,3.6,6
14,Paris SG,Lyon,D,1.33,5,9,1.34,4.6,9.75,1.37,4.6,7.5,1.33,4.75,9.5,1.32,5.64,11.46,1.33,4.5,10
14,Reims,Marseille,A,4,3.3,1.95,3.8,3.3,2.1,3.9,3.35,1.9,4,3.2,2,4.38,3.34,2.03,4,3.2,2
14,Rennes,Toulouse,A,2.25,3.25,3.25,2.45,3.25,3.1,2.2,3.1,3.3,2.25,3.25,3.25,2.36,3.37,3.34,2.38,3.1,3.2
14,Bastia,Nantes,D,2.4,3.2,3,2.5,3.2,3.1,2.2,3.1,3.3,2.2,3.2,3.3,2.41,3.21,3.35,2.4,3.1,3.1
14,Caen,Paris SG,A,6.5,4.2,1.5,6,4,1.53,6.3,3.9,1.5,7,4.33,1.44,7.29,4.38,1.52,7,3.8,1.53
14,Evian Thonon Gaillard,Lens,H,2.1,3.25,3.6,2.25,3.3,3.4,2.3,3.1,3.1,2.2,3.2,3.4,2.15,3.36,3.75,2.25,3.1,3.4
14,Guingamp,Metz,A,2.05,3.3,3.6,2.15,3.2,3.8,2,3.2,3.75,2.05,3.2,3.75,2.15,3.16,4.1,2.1,3,4
14,Lyon,Lorient,H,1.73,3.4,5.25,1.78,3.5,5.25,1.7,3.5,4.85,1.75,3.4,5,1.73,3.71,5.72,1.73,3.6,5
14,Montpellier,Monaco,A,3,3.2,2.38,2.9,3.25,2.6,2.9,3.15,2.4,3.1,3.2,2.3,3.26,3.23,2.48,2.8,3.2,2.5
14,Nice,Lille,H,3.6,3.2,2.1,3.5,3.2,2.25,3.3,3.1,2.2,3.6,3.2,2.1,4.01,3.21,2.16,3.6,3,2.2
14,St Etienne,Bordeaux,D,2.05,3.3,3.6,2.1,3.1,3.7,2.2,3.1,3.3,2.05,3.3,3.6,2.07,3.34,4.1,2.15,3.1,3.6
14,Lille,Bastia,H,1.53,3.8,6.5,1.62,3.4,6.5,1.6,3.6,5.6,1.53,3.8,6.5,1.57,3.85,7.76,1.62,3.4,6.5
14,Lorient,Evian Thonon Gaillard,A,1.85,3.4,4.33,2,3,4.2,1.85,3.4,4.1,1.83,3.4,4.5,1.99,3.4,4.38,2,3.3,3.8
14,Metz,Reims,H,2,3.2,4,2.05,3.1,3.9,2.2,3.1,3.3,2,3.2,4,2.01,3.38,4.31,2.05,3.1,4
14,Monaco,Nice,A,1.5,4,7,1.55,3.5,7,1.65,3.5,5.3,1.53,3.75,6.5,1.51,4.1,8.32,1.53,3.75,7
14,Montpellier,Guingamp,H,2,3.2,4,2,3,4.2,1.85,3.4,4.1,1.85,3.3,4.5,2.01,3.3,4.47,2,3.1,4.2
14,Toulouse,Paris SG,D,5.25,3.6,1.67,4.5,3.6,1.75,5.3,3.5,1.65,5.5,3.75,1.61,5.41,3.8,1.74,5,3.4,1.75
14,Bordeaux,Rennes,H,1.73,3.5,5,1.75,3.5,4.75,1.75,3.4,4.65,1.75,3.4,5,1.75,3.78,5.31,1.75,3.4,5
14,Lens,Caen,D,2.8,3.2,2.5,2.85,3,2.6,2.6,3.2,2.6,2.75,3.1,2.62,2.95,3.23,2.66,2.8,3,2.7
14,Marseille,St Etienne,H,1.85,3.5,4.2,1.87,3.1,4.6,1.85,3.4,4.1,1.9,3.4,4,1.86,3.59,4.78,1.83,3.5,4.33
14,Nantes,Lyon,D,2.75,3.1,2.63,2.75,3.1,2.8,2.7,3.1,2.6,2.7,3.1,2.7,2.75,3.18,2.88,2.7,3.1,2.7
14,Reims,Bordeaux,H,3.8,3.2,2.05,3.7,3.25,2.15,3.3,3.1,2.2,3.6,3.25,2.1,3.97,3.3,2.15,3.8,3.25,2.05
14,Bastia,Lorient,A,2.15,3.1,3.6,2.25,3.2,3.5,2.1,3.15,3.45,2.15,3.1,3.6,2.23,3.19,3.78,2.25,3.1,3.4
14,Caen,Marseille,A,4,3.3,1.95,3.8,3,2.1,3.75,3.2,2,4,3.3,1.95,4.02,3.37,2.08,3.6,3.2,2.1
14,Evian Thonon Gaillard,Metz,H,2.38,3.1,3.1,2.4,3,3.1,2.3,3.1,3.1,2.37,3.1,3.1,2.35,3.2,3.48,2.4,3.1,3.1
14,Nice,Montpellier,D,2.3,3.1,3.2,2.45,2.95,3.1,2.3,3.1,3.1,2.45,3.1,3,2.49,3.19,3.23,2.4,3.1,3.1
14,Rennes,Lens,H,1.83,3.4,4.5,1.9,3.4,4.6,1.85,3.4,4.1,1.83,3.4,4.5,1.87,3.51,4.87,1.91,3.3,4.2
14,Guingamp,Nantes,A,2.5,3,3,2.7,3.1,2.9,2.5,3.1,2.8,2.5,3,3,2.73,3.01,3.07,2.7,3,2.8
14,Lyon,Lille,H,2.1,3.1,3.8,2.15,3.2,3.8,2.25,3.1,3.2,2.2,3,3.6,2.16,3.24,3.96,2.15,3,3.75
14,Paris SG,Monaco,D,1.44,4.2,7.5,1.5,4,6.5,1.5,3.9,6.3,1.5,4.2,6.5,1.48,4.36,8.41,1.44,4,8
14,St Etienne,Toulouse,A,1.8,3.4,4.75,1.91,3.3,4.75,1.8,3.4,4.35,1.8,3.4,4.75,1.91,3.5,4.65,1.91,3.3,4.2
14,Lens,Paris SG,A,10,4.6,1.33,7.25,5,1.36,7,4,1.45,10,4.75,1.36,11.07,5.12,1.36,10,4.75,1.33
14,Lille,Guingamp,A,1.65,3.6,5.5,1.72,3.25,5.5,1.75,3.4,4.65,1.61,3.6,6,1.72,3.51,6.33,1.73,3.3,5.5
14,Lorient,St Etienne,A,3.1,3.1,2.38,3.1,2.9,2.5,2.75,3.2,2.5,2.9,3.2,2.45,3.45,2.98,2.5,3,3,2.5
14,Metz,Rennes,D,2.38,3.1,3.1,2.5,2.95,3,2.3,3.1,3.1,2.45,3.1,3,2.54,3.11,3.23,2.5,3.2,2.8
14,Monaco,Evian Thonon Gaillard,H,1.44,4.33,7,1.53,4,6,1.45,4,7,1.44,4.33,7,1.5,4.36,7.87,1.53,3.75,7
14,Nantes,Reims,D,1.62,3.4,6.5,1.7,3.2,5.75,1.75,3.4,4.65,1.7,3.4,5.5,1.67,3.58,6.78,1.7,3.25,6
14,Nice,Bastia,A,2.05,3.2,3.8,2.1,3.2,3.5,2,3.2,3.75,2.05,3.2,3.8,2.11,3.21,4.19,2.1,3,4
14,Bordeaux,Caen,D,1.95,3.3,4,1.95,3.25,4,1.9,3.35,3.9,1.8,3.5,4.5,1.91,3.56,4.54,1.91,3.25,4.33
14,Lyon,Montpellier,H,1.73,3.5,5,1.8,3.4,4.5,1.75,3.4,4.65,1.8,3.5,4.5,1.78,3.63,5.38,1.8,3.25,5
14,Marseille,Toulouse,H,1.67,3.6,5.25,1.72,3.5,5,1.65,3.5,5.3,1.7,3.75,4.75,1.68,3.83,5.85,1.73,3.5,5
14,Toulouse,Lens,A,1.57,3.6,6.5,1.65,3.7,6.25,1.65,3.5,5.3,1.61,3.6,6,1.56,4.06,7.3,1.6,3.75,6
14,Bastia,Monaco,A,3.6,3.25,2.1,3.6,3.25,2.05,3.3,3.1,2.2,3.6,3.25,2.1,4.2,3.25,2.08,3.75,3.3,2
14,Caen,Lorient,H,1.91,3.4,4,2.05,3.2,4.1,2,3.2,3.75,2,3.25,4,1.98,3.34,4.5,2,3.3,3.8
14,Evian Thonon Gaillard,Nantes,A,2.5,3.2,2.88,2.75,3.1,2.85,2.5,3.15,2.75,2.6,3.1,2.8,2.73,3.02,3.07,2.6,3.1,2.8
14,Paris SG,Bordeaux,H,1.4,4.6,7.5,1.45,4,7.5,1.42,4.3,7.4,1.4,4.5,8,1.44,4.69,8.51,1.36,4.5,9
14,Reims,Montpellier,H,2.63,3.1,2.8,2.75,3.2,2.75,2.4,3.15,2.9,2.5,3.2,2.8,2.78,3.04,2.97,2.62,3.1,2.8
14,Guingamp,Nice,A,2.2,3.1,3.5,2.25,3,3.4,2.3,3.1,3.1,2.3,3.1,3.2,2.2,3.11,3.99,2.3,3.2,3.2
14,Lyon,Marseille,H,2.4,3.3,2.88,2.65,3.2,2.85,2.6,3.2,2.6,2.5,3.3,2.75,2.55,3.44,2.92,2.5,3.3,2.8
14,Rennes,Lille,H,2.5,3.2,2.8,2.75,3,2.9,2.6,3.2,2.6,2.62,3.1,2.75,2.71,2.95,3.17,2.7,2.9,2.9
14,St Etienne,Metz,H,1.57,3.6,6.5,1.65,3.6,6.25,1.7,3.5,4.85,1.66,3.5,5.5,1.65,3.75,6.57,1.6,3.75,6
14,Monaco,Reims,D,1.44,4.2,7.5,1.45,4.2,7,1.55,3.7,6,1.44,4.2,8,1.47,4.58,8.19,1.44,4.33,7
14,Guingamp,Bastia,H,2.05,3.2,3.75,2.1,3.1,3.7,2.1,3.2,3.4,2.15,3.2,3.5,2.1,3.19,4.24,2.1,3.1,3.8
14,Lille,St Etienne,D,2.5,3,3,2.55,2.95,2.95,2.3,3.1,3.1,2.5,3,3,2.63,3.03,3.18,2.62,2.9,3
14,Lorient,Paris SG,A,7,4.33,1.44,6.75,3.9,1.5,7,4,1.45,7.5,4.2,1.44,7.98,4.18,1.52,7,3.75,1.53
14,Metz,Caen,H,2.5,3.2,2.88,2.5,3.25,2.75,2.3,3.1,3.1,2.37,3.2,3,2.62,3.21,3.01,2.62,2.9,3
14,Montpellier,Evian Thonon Gaillard,H,2,3.2,4,2,3.2,3.9,1.85,3.3,4.2,1.85,3.25,4.5,2.07,3.27,4.22,2,3.2,4
14,Nice,Lyon,A,3.3,3.1,2.3,3,3.2,2.35,3.1,3.1,2.3,3.1,3.1,2.4,3.25,3.28,2.43,3.1,3.1,2.4
14,Bordeaux,Toulouse,H,2.25,3.25,3.2,2.25,3.1,3.25,2,3.2,3.75,2.1,3.25,3.6,2.25,3.35,3.56,2.3,3.1,3.3
14,Marseille,Lens,H,1.25,5.25,13,1.3,5,9.5,1.33,4.8,8.3,1.28,5,11,1.28,5.92,13.49,1.3,5,11
14,Nantes,Rennes,D,2.05,3.2,3.75,2.1,3,3.8,2,3.2,3.75,1.95,3.1,4.33,2.14,3.16,4.13,2.1,3,4
14,Rennes,Lorient,H,2,3.2,4,2,3.25,3.8,1.9,3.35,3.9,2,3.3,4,2.04,3.29,4.41,1.95,3.25,4.2
14,Bastia,Montpellier,H,2.5,3,3,2.62,2.9,2.9,2.4,3.15,2.9,2.4,3.1,3.1,2.6,3.16,3.08,2.62,3,2.9
14,Caen,Nantes,A,2.38,3.1,3.1,2.5,2.95,3,2.4,3.15,2.9,2.4,3.1,3.1,2.51,3.15,3.23,2.5,3,3
14,Evian Thonon Gaillard,Nice,H,2.4,3.1,3.1,2.5,3,2.95,2.5,3.15,2.75,2.5,3,3,2.44,3.11,3.41,2.5,3,3
14,Lens,Bordeaux,A,3.5,3.25,2.1,3.4,3,2.25,3.45,3.15,2.1,3.6,3.2,2.1,3.57,3.24,2.29,3.4,3.1,2.25
14,Toulouse,Metz,H,1.65,3.6,5.5,1.7,3.7,4.75,1.75,3.4,4.65,1.66,3.6,5.5,1.68,3.77,6.02,1.7,3.25,6
14,Lyon,Guingamp,H,1.5,4,7,1.5,3.9,6.75,1.5,3.9,6.3,1.5,4,7,1.5,4.32,8,1.5,3.75,7.5
14,Paris SG,Marseille,H,1.62,3.75,5.5,1.7,3.8,4.5,1.65,3.5,5.3,1.66,3.75,5,1.66,4.07,5.64,1.7,3.6,5
14,Reims,Lille,H,3.75,3.1,2.1,3.5,3,2.2,3.1,3.1,2.3,3.5,3.1,2.2,3.96,3.09,2.23,3.6,3,2.2
14,St Etienne,Monaco,D,2.25,3.2,3.2,2.4,3.1,3,2.2,3.2,3.2,2.37,3,3.2,2.36,3.16,3.51,2.4,3,3.2
14,Metz,Paris SG,A,7.5,4.2,1.44,5.75,4.1,1.53,6.3,3.9,1.5,7,4.33,1.45,7.94,4.49,1.49,7,4,1.5
14,Bastia,Lyon,D,3.6,3.3,2.05,3.5,3.25,2.1,3.4,3.2,2.1,3.8,3.3,2,4.01,3.46,2.07,3.6,3.1,2.15
14,Guingamp,Rennes,A,2.5,3.1,2.9,2.7,3,2.8,2.4,3.15,2.9,2.62,3.1,2.75,2.74,2.97,3.09,2.8,2.87,2.8
14,Lorient,Lens,H,1.8,3.3,4.75,1.85,3.2,4.6,1.85,3.4,4.1,1.83,3.4,4.5,1.88,3.45,4.91,1.8,3.5,4.6
14,Monaco,Caen,D,1.62,3.6,6,1.67,3.7,5,1.6,3.6,5.6,1.62,3.75,5.5,1.63,3.97,6.23,1.67,3.5,5.5
14,Nice,Reims,D,1.91,3.4,4,2.05,3.3,3.6,1.9,3.35,3.9,1.95,3.4,3.9,2.01,3.37,4.46,2.05,3.2,3.75
14,Marseille,Bordeaux,H,1.62,3.6,6,1.67,3.5,5.25,1.7,3.5,4.85,1.62,3.75,5.5,1.66,3.86,6.13,1.67,3.5,5.5
14,Montpellier,Toulouse,H,2.5,3.1,2.9,2.65,3,2.8,2.4,3.15,2.9,2.4,3.2,3,2.7,3.13,2.98,2.75,3.1,2.62
14,Nantes,St Etienne,D,2.7,3.1,2.7,2.8,2.9,2.8,2.6,3.1,2.7,2.88,3,2.62,2.9,2.96,2.94,2.8,2.87,2.8
14,Marseille,Nantes,H,1.53,3.75,7.5,1.57,3.75,6,1.57,3.7,5.8,1.57,3.8,6,1.6,3.91,7.13,1.5,4,7
14,Caen,Montpellier,D,2.3,3.1,3.4,2.5,3.25,3.1,2.5,3.1,2.8,2.4,3.1,3.1,2.36,3.23,3.44,2.4,3,3.2
14,Lens,Metz,H,2.6,3.1,2.9,2.7,2.9,2.8,2.5,3.1,2.8,2.62,3,2.87,2.68,3.09,3,2.7,2.9,2.9
14,Paris SG,Nice,H,1.22,6.5,13,1.22,5.5,14,1.22,5.5,12,1.22,6,12,1.22,6.89,16.44,1.22,5.5,15
14,Reims,Bastia,H,2.15,3.25,3.6,2.25,3.3,3.5,2.1,3.15,3.45,2,3.3,3.8,2.15,3.23,3.98,2.15,3,3.75
14,Rennes,Monaco,H,2.9,3.1,2.6,2.85,3.1,2.8,2.6,3.1,2.7,2.7,3.1,2.7,3.01,3.18,2.64,2.9,2.9,2.7
14,Toulouse,Lorient,A,1.83,3.5,4.5,1.83,3.2,4.75,1.8,3.4,4.35,1.83,3.4,4.5,1.81,3.49,5.34,1.83,3.1,5
14,Bordeaux,Lille,H,2.25,3.1,3.5,2.3,3,3.3,2.2,3.1,3.3,2.05,3.2,3.8,2.29,3.18,3.65,2.3,2.9,3.5
14,Evian Thonon Gaillard,Guingamp,H,2.2,3.1,3.6,2.25,3,3.4,2.2,3.1,3.3,2.2,3.1,3.5,2.25,3.09,3.89,2.25,2.9,3.6
14,St Etienne,Lyon,H,2.4,3.2,3.1,2.5,3.25,3.1,2.4,3.1,2.95,2.4,3.1,3.1,2.47,3.14,3.32,2.4,3,3.2
14,Lorient,Marseille,D,4.2,3.5,1.91,4,3.4,1.91,4.1,3.4,1.85,4,3.3,1.95,4.19,3.58,1.99,4,3.3,1.95
14,Monaco,Lens,H,1.4,4.5,9,1.42,4.2,8,1.47,4,6.6,1.44,4.2,7.5,1.45,4.45,9.53,1.4,4.2,9
14,Nantes,Toulouse,A,2.1,3.1,3.8,2.3,3.1,3.2,2.3,3.1,3.1,2.25,3.1,3.4,2.17,3.27,3.94,2.2,3.1,3.6
14,Bastia,Evian Thonon Gaillard,A,2.3,3.2,3.25,2.4,3.1,3,2.3,3.1,3.1,2.3,3.1,3.25,2.33,3.15,3.56,2.4,3,3.2
14,Guingamp,Caen,H,2.6,3.2,2.8,2.6,2.95,2.9,2.4,3.15,2.9,2.6,3.1,2.8,2.71,3.21,2.9,2.5,3.2,2.9
14,Lille,Paris SG,D,5.75,3.5,1.7,5,3.7,1.67,4.65,3.4,1.75,6,3.6,1.62,6.01,3.69,1.7,6,3.4,1.67
14,Metz,Bordeaux,D,2.75,3,2.8,2.75,2.9,2.75,2.8,3.1,2.5,2.75,3,2.7,2.68,3.24,2.9,2.62,3.1,2.8
14,Montpellier,St Etienne,A,3.2,3,2.5,2.9,3.1,2.5,2.9,3.15,2.4,3,3,2.5,3.29,3.17,2.47,3,3,2.5
14,Nice,Rennes,A,2.63,3,2.9,2.8,2.9,2.8,2.8,3.1,2.5,2.75,3,2.7,2.66,3.21,2.97,2.8,3,2.7
14,Lyon,Reims,H,1.5,4.2,7,1.5,4.1,6.25,1.4,4.3,7.5,1.5,4,7,1.52,4.31,7.52,1.5,3.75,7.5
14,Toulouse,Monaco,A,2.63,3.2,2.8,2.8,2.8,2.8,2.4,3.15,2.9,2.7,3.1,2.7,2.8,3.24,2.82,2.75,3.2,2.62
14,Bordeaux,Lorient,H,1.85,3.5,4.5,1.91,3.3,4.1,1.8,3.4,4.35,1.8,3.5,4.5,1.91,3.47,4.69,1.91,3.3,4.2
14,Caen,Nice,A,2,3.3,4,2.05,3.25,3.6,2.2,3.1,3.3,2.05,3.2,3.75,2.03,3.4,4.21,2.05,3.2,3.75
14,Paris SG,Nantes,H,1.29,5.5,11,1.3,5.25,9.25,1.3,5,9,1.3,5,11,1.3,5.6,12.65,1.3,5,11
14,Rennes,Montpellier,A,2.05,3.2,4,2.05,3.4,3.5,1.9,3.35,3.9,2,3.2,4,2.06,3.33,4.17,2.05,3.2,3.75
14,St Etienne,Bastia,H,1.45,4.2,8,1.5,3.8,7.25,1.45,4,7,1.45,4,8,1.47,4.26,9.06,1.5,3.75,7.5
14,Evian Thonon Gaillard,Lyon,A,3.5,3.3,2.15,3.3,3.1,2.25,3.2,3.1,2.25,3.4,3.2,2.2,3.71,3.38,2.17,3.3,3.2,2.25
14,Lens,Lille,D,4.2,3.2,2,3.7,3.2,2.05,3.45,3.15,2.1,4,3.1,2.05,4.38,3.26,2.04,4.2,3,2.05
